Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
146,192.168.50.8-52.85.90.206-59605-443-6,192.168.50.8,59605,52.85.90.206,443,6,23:31.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16318,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
148,172.217.9.226-192.168.50.8-443-59600-6,192.168.50.8,59600,172.217.9.226,443,6,23:31.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16465,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
150,172.217.9.226-192.168.50.8-443-59597-6,192.168.50.8,59597,172.217.9.226,443,6,23:31.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16471,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
151,192.168.50.8-52.85.90.206-59605-443-6,52.85.90.206,443,192.168.50.8,59605,6,23:31.6,3,3,0,18,0,6,6,6,0,0,0,0,0,6000000,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,123,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
87440,192.168.50.8-52.85.90.206-59605-443-6,52.85.90.206,443,192.168.50.8,59605,6,23:31.6,195,1,2,6,12,6,6,6,0,6,6,6,0,92307.69231,15384.61538,97.5,133.6431816,192,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,5128.205128,10256.41026,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,123,16318,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
152,172.217.12.193-192.168.50.8-443-59607-6,172.217.12.193,443,192.168.50.8,59607,6,23:31.6,4,3,0,18,0,6,6,6,0,0,0,0,0,4500000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,0,750000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,253,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
95820,172.217.12.193-192.168.50.8-443-59607-6,172.217.12.193,443,192.168.50.8,59607,6,23:31.6,162,1,2,6,12,6,6,6,0,6,6,6,0,111111.1111,18518.51852,81,111.7228714,160,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6172.839506,12345.67901,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,253,16439,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
153,172.217.9.226-192.168.50.8-443-59600-6,172.217.9.226,443,192.168.50.8,59600,6,23:31.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,250,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
154,172.217.9.226-192.168.50.8-443-59597-6,172.217.9.226,443,192.168.50.8,59597,6,23:31.6,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,250,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
19190,172.217.9.226-192.168.50.8-443-59597-6,172.217.9.226,443,192.168.50.8,59597,6,23:31.6,180,1,2,6,12,6,6,6,0,6,6,6,0,100000,16666.66667,90,125.8650071,179,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,5555.555556,11111.11111,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,250,16471,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
119889,172.217.9.226-192.168.50.8-443-59600-6,192.168.50.8,59600,172.217.9.226,443,6,23:31.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16465,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
157,172.217.9.226-192.168.50.8-443-59608-6,192.168.50.8,59608,172.217.9.226,443,6,23:32.6,314,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,410828.0255,12738.8535,104.6666667,177.8238829,310,2,314,104.6666667,177.8238829,310,2,0,0,0,0,0,1,0,0,0,80,0,12738.8535,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16560,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
159,172.217.3.100-192.168.50.8-443-59609-6,192.168.50.8,59609,172.217.3.100,443,6,23:32.6,341,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,378299.1202,11730.20528,113.6666667,191.6828979,335,2,341,113.6666667,191.6828979,335,2,0,0,0,0,0,1,0,0,0,80,0,11730.20528,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16362,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
158,172.217.9.226-192.168.50.8-443-59608-6,192.168.50.8,59608,172.217.9.226,443,6,23:32.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16560,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
160,172.217.3.100-192.168.50.8-443-59609-6,192.168.50.8,59609,172.217.3.100,443,6,23:32.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16362,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
161,172.217.9.226-192.168.50.8-443-59608-6,172.217.9.226,443,192.168.50.8,59608,6,23:32.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,310,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
113534,172.217.9.226-192.168.50.8-443-59608-6,192.168.50.8,59608,172.217.9.226,443,6,23:32.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16560,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
162,172.217.3.100-192.168.50.8-443-59609-6,172.217.3.100,443,192.168.50.8,59609,6,23:32.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
188259,172.217.3.100-192.168.50.8-443-59609-6,192.168.50.8,59609,172.217.3.100,443,6,23:32.6,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16362,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
167,172.217.12.162-192.168.50.8-443-59611-6,192.168.50.8,59611,172.217.12.162,443,6,23:33.6,338,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,381656.8047,11834.31953,112.6666667,191.6828979,334,1,338,112.6666667,191.6828979,334,1,0,0,0,0,0,1,0,0,0,80,0,11834.31953,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16321,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
173,172.217.10.138-192.168.50.8-443-59612-6,192.168.50.8,59612,172.217.10.138,443,6,23:33.6,1657,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,77851.53893,2414.001207,552.3333333,953.205819,1653,1,1657,552.3333333,953.205819,1653,1,0,0,0,0,0,1,0,0,0,80,0,2414.001207,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16439,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
171,172.217.9.230-192.168.50.8-443-59610-6,192.168.50.8,59610,172.217.9.230,443,6,23:33.6,1452,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,88842.97521,2754.820937,484,834.8484892,1448,2,1452,484,834.8484892,1448,2,0,0,0,0,0,1,0,0,0,80,0,2754.820937,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16441,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
169,172.217.9.226-192.168.50.8-443-59599-6,192.168.50.8,59599,172.217.9.226,443,6,23:33.6,1159,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,111302.8473,3451.251079,386.3333333,665.6856115,1155,1,1159,386.3333333,665.6856115,1155,1,0,0,0,0,0,1,0,0,0,80,0,3451.251079,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,16257,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
168,172.217.12.162-192.168.50.8-443-59611-6,192.168.50.8,59611,172.217.12.162,443,6,23:33.6,0,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16321,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
170,172.217.9.226-192.168.50.8-443-59599-6,192.168.50.8,59599,172.217.9.226,443,6,23:33.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16257,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
172,172.217.9.230-192.168.50.8-443-59610-6,192.168.50.8,59610,172.217.9.230,443,6,23:33.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16441,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
174,172.217.10.138-192.168.50.8-443-59612-6,192.168.50.8,59612,172.217.10.138,443,6,23:33.6,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,16439,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
175,172.217.12.162-192.168.50.8-443-59611-6,172.217.12.162,443,192.168.50.8,59611,6,23:33.7,4,3,0,18,0,6,6,6,0,0,0,0,0,4500000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,0,750000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,268,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
81466,172.217.12.162-192.168.50.8-443-59611-6,172.217.12.162,443,192.168.50.8,59611,6,23:33.7,169,1,2,6,12,6,6,6,0,6,6,6,0,106508.8757,17751.47929,84.5,116.6726189,167,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,5917.159763,11834.31953,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,268,16321,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
176,172.217.9.226-192.168.50.8-443-59599-6,172.217.9.226,443,192.168.50.8,59599,6,23:33.7,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,262,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
17874,172.217.9.226-192.168.50.8-443-59599-6,192.168.50.8,59599,172.217.9.226,443,6,23:33.7,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16257,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
177,172.217.9.230-192.168.50.8-443-59610-6,172.217.9.230,443,192.168.50.8,59610,6,23:33.7,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,285,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
178,172.217.10.138-192.168.50.8-443-59612-6,172.217.10.138,443,192.168.50.8,59612,6,23:33.7,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,0,1,1,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,246,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
35263,172.217.9.230-192.168.50.8-443-59610-6,192.168.50.8,59610,172.217.9.230,443,6,23:33.7,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16441,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
47548,172.217.10.138-192.168.50.8-443-59612-6,192.168.50.8,59612,172.217.10.138,443,6,23:33.7,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16439,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
63205,172.16.0.5-192.168.50.4-44432-46290-6,172.16.0.5,44432,192.168.50.4,46290,6,23:34.7,104677,4,2,24,12,6,6,6,0,6,6,6,0,343.9150912,57.31918186,20935.4,46728.60548,104526,2,104677,34892.33333,60430.964,104672,2,3,3,0,3,3,0,0,0,0,80,40,38.21278791,19.10639395,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,6,80,0,0,0,0,0,0,4,24,2,12,1024,0,3,20,0,0,0,0,0,0,0,0,0,1,Portmap
221,172.16.0.5-192.168.50.4-16054-22-6,172.16.0.5,16054,192.168.50.4,22,6,23:39.4,13349597,33,36,2750,4378,648,0,83.33333333,160.2704095,976,0,121.6111111,285.6925698,533.9487027,5.168695355,196317.6029,524487.8812,2261914,1,13349597,417174.9063,824993.0544,2703237,1,12951797,370051.3429,689637.1596,2261914,2,0,0,0,0,1088,1184,2.471984735,2.69671062,0,976,101.8285714,232.0178011,53832.26004,0,0,0,0,1,0,0,0,1,103.3043478,83.33333333,121.6111111,1088,0,0,0,0,0,0,33,2750,36,4378,29200,247,20,32,0,0,0,0,0,0,0,0,0,1,Portmap
180,172.217.12.206-192.168.50.6-80-54885-6,192.168.50.6,54885,172.217.12.206,80,6,23:40.1,41173,1,1,6,6,6,6,6,0,6,6,6,0,291.4531368,48.57552279,41173,0,41173,41173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.2877614,24.2877614,6,6,6,0,0,0,0,0,0,0,1,1,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,255,242,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
77638,172.217.12.206-192.168.50.6-80-54885-6,172.217.12.206,80,192.168.50.6,54885,6,23:40.1,143,1,2,6,12,6,6,6,0,6,6,6,0,125874.1259,20979.02098,71.5,99.70205615,142,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,6993.006993,13986.01399,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,242,255,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
264,172.217.12.162-192.168.50.8-443-59614-6,192.168.50.8,59614,172.217.12.162,443,6,23:41.5,61339059,18,18,666,876,177,0,37,54.73357933,84,6,48.66666667,28.20095952,25.13895754,0.586901733,1752544.543,9922538.712,58748783,1,61257673,3603392.529,14217775.08,58748783,2,61297774,3605751.412,14228348.7,58790004,1,1,0,0,0,408,360,0.293450866,0.293450866,0,177,42.91891892,42.71441233,1824.521021,0,0,1,0,0,1,0,0,1,44.11111111,37,48.66666667,408,0,0,0,0,0,0,18,666,18,876,16476,287,13,20,282688,0,282688,282688,58748783,0,58748783,58748783,0,0,BENIGN
185,172.217.12.193-192.168.50.6-443-54858-6,192.168.50.6,54858,172.217.12.193,443,6,23:43.1,895,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,144134.0782,4469.273743,298.3333333,513.2653635,891,1,895,298.3333333,513.2653635,891,1,0,0,0,0,0,1,0,0,0,80,0,4469.273743,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
184,172.217.9.226-192.168.50.6-443-54849-6,192.168.50.6,54849,172.217.9.226,443,6,23:43.1,587,5,0,160,0,46,6,32,16.35542723,0,0,0,0,272572.402,8517.887564,146.75,291.5,584,1,587,146.75,291.5,584,1,0,0,0,0,0,1,0,0,0,100,0,8517.887564,0,6,46,34.33333333,15.70562532,246.6666667,0,0,1,0,0,1,0,0,0,41.2,32,0,100,0,0,0,0,0,0,5,160,0,0,255,-1,4,20,0,0,0,0,0,0,0,0,0,0,BENIGN
187,172.217.9.226-192.168.50.6-443-54849-6,192.168.50.6,54849,172.217.9.226,443,6,23:43.1,40119,1,1,6,6,6,6,6,0,6,6,6,0,299.1101473,49.85169122,40119,0,40119,40119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.92584561,24.92584561,6,6,6,0,0,0,0,0,0,0,1,1,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,255,250,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
186,172.217.12.193-192.168.50.6-443-54858-6,192.168.50.6,54858,172.217.12.193,443,6,23:43.1,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
119636,172.217.9.226-192.168.50.6-443-54849-6,172.217.9.226,443,192.168.50.6,54849,6,23:43.2,215,1,2,6,12,6,6,6,0,6,6,6,0,83720.93023,13953.48837,107.5,149.1995308,213,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,4651.162791,9302.325581,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,250,255,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
188,172.217.12.193-192.168.50.6-443-54858-6,172.217.12.193,443,192.168.50.6,54858,6,23:43.2,3,3,0,18,0,6,6,6,0,0,0,0,0,6000000,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,246,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
57994,172.217.12.193-192.168.50.6-443-54858-6,172.217.12.193,443,192.168.50.6,54858,6,23:43.2,152,1,2,6,12,6,6,6,0,6,6,6,0,118421.0526,19736.84211,76,104.6518036,150,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6578.947368,13157.89474,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,246,256,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
193,192.168.50.6-31.13.71.2-54875-443-6,192.168.50.6,54875,31.13.71.2,443,6,23:44.1,662,5,0,132,0,39,6,26.4,13.6491758,0,0,0,0,199395.7704,7552.870091,165.5,327.0010194,656,1,662,165.5,327.0010194,656,1,0,0,0,0,0,1,0,0,0,100,0,7552.870091,0,6,39,28.5,13.2476413,175.5,0,0,1,0,0,1,0,0,0,34.2,26.4,0,100,0,0,0,0,0,0,5,132,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,0,0,BENIGN
195,172.217.3.100-192.168.50.6-443-54864-6,192.168.50.6,54864,172.217.3.100,443,6,23:44.1,1117,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,115487.9141,3581.020591,372.3333333,639.7040983,1111,3,1117,372.3333333,639.7040983,1111,3,0,0,0,0,0,1,0,0,0,80,0,3581.020591,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,257,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
197,172.217.9.230-192.168.50.6-443-54868-6,192.168.50.6,54868,172.217.9.230,443,6,23:44.1,1413,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,91295.11677,2830.856334,471,811.4659574,1408,2,1413,471,811.4659574,1408,2,0,0,0,0,0,1,0,0,0,80,0,2830.856334,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
194,172.217.6.234-192.168.50.6-443-54867-6,192.168.50.6,54867,172.217.6.234,443,6,23:44.1,670,5,0,160,0,46,6,32,16.35542723,0,0,0,0,238805.9701,7462.686567,167.5,331.001007,664,1,670,167.5,331.001007,664,1,0,0,0,0,0,1,0,0,0,100,0,7462.686567,0,6,46,34.33333333,15.70562532,246.6666667,0,0,1,0,0,1,0,0,0,41.2,32,0,100,0,0,0,0,0,0,5,160,0,0,258,-1,4,20,0,0,0,0,0,0,0,0,0,0,BENIGN
199,192.168.50.6-31.13.71.2-54875-443-6,192.168.50.6,54875,31.13.71.2,443,6,23:44.1,27647,1,3,6,84,6,6,6,0,39,6,28,19.05255888,3255.326075,144.6811589,9215.666667,15959.40482,27644,1,0,0,0,0,0,3,1.5,0.707106781,2,1,0,0,0,0,20,60,36.17028972,108.5108692,6,39,19.2,18.0748444,326.7,0,0,0,0,0,1,1,0,3,24,6,28,20,0,0,0,0,0,0,1,6,3,84,256,127,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
201,172.217.6.234-192.168.50.6-443-54867-6,192.168.50.6,54867,172.217.6.234,443,6,23:44.1,41285,1,1,6,6,6,6,6,0,6,6,6,0,290.6624682,48.4437447,41285,0,41285,41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.22187235,24.22187235,6,6,6,0,0,0,0,0,0,0,1,1,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,258,253,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
